1,4020d0
< #,PacificDateTime,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,channel13,channel14,channel15
< 1884,4/7/16 08:20:00,0.0,113.7,0.0,0.0,0.0,0.0,720.7,0.0,2860,227.2,0.0,0.0,305.8,127.0,4.54
< 1885,4/7/16 08:25:00,0.0,114.0,0.0,0.0,0.0,0.0,722.2,0.0,3031,226.4,163.6,0.0,308.6,123.6,4.54
< 1886,4/7/16 08:30:00,0.0,113.2,0.0,0.0,0.0,0.0,723.6,0.0,3418,226.6,228.9,0.0,305.5,121.9,4.54
< 1887,4/7/16 08:35:00,0.0,114.6,0.0,0.0,0.0,0.0,654.0,0.0,3419,226.1,105.6,0.0,307.2,121.3,4.54
< 1888,4/7/16 08:40:00,0.0,113.7,0.0,0.0,0.0,0.0,725.0,0.0,3939,225.8,52.6,0.0,310.3,119.1,4.57
< 1889,4/7/16 08:45:00,0.0,114.0,0.0,0.0,0.0,0.0,723.8,0.0,4643,226.4,0.0,0.0,309.7,104.2,4.54
< 1890,4/7/16 08:50:00,0.0,114.0,0.0,0.0,0.0,0.0,723.8,0.0,4679,227.2,71.8,0.0,315.9,112.3,4.54
< 1891,4/7/16 08:55:00,0.0,113.2,0.0,0.0,0.0,0.0,686.4,0.0,4424,226.1,194.3,0.0,388.2,78.0,4.54
< 1892,4/7/16 09:00:00,0.0,113.2,0.0,0.0,0.0,0.0,677.1,0.0,4301,226.9,335.0,0.0,381.8,0.0,4.54
< 1893,4/7/16 09:05:00,0.0,110.1,0.0,0.0,0.0,0.0,846.3,0.0,4282,225.8,119.7,0.0,598.6,0.0,4.54
< 1894,4/7/16 09:10:00,0.0,111.5,0.0,0.0,0.0,0.0,845.2,0.0,3507,225.5,0.0,0.0,648.1,0.0,4.54
< 1895,4/7/16 09:15:00,0.0,109.0,0.0,0.0,0.0,0.0,844.3,0.0,4166,226.1,99.7,0.0,306.9,17.2,4.54
< 1896,4/7/16 09:20:00,0.0,109.0,0.0,0.0,0.0,0.0,844.6,0.0,4508,226.9,195.4,0.0,306.3,112.9,4.54
< 1897,4/7/16 09:25:00,0.0,109.2,0.0,0.0,0.0,0.0,844.3,0.0,4414,226.1,66.7,0.0,308.3,112.6,4.54
< 1898,4/7/16 09:30:00,0.0,108.7,0.0,0.0,0.0,0.0,1132.4,0.0,4805,223.8,0.0,0.0,306.9,114.0,4.54
< 1899,4/7/16 09:35:00,0.0,108.1,0.0,0.0,0.0,0.0,1122.2,0.0,5618,224.1,178.2,0.0,306.3,115.1,4.54
< 1900,4/7/16 09:40:00,0.0,108.7,0.0,0.0,0.0,0.0,1112.4,0.0,4333,224.4,173.7,0.0,318.1,114.0,4.54
< 1901,4/7/16 09:45:00,0.0,112.1,0.0,0.0,0.0,0.0,888.0,0.0,4728,224.7,186.1,0.0,390.5,115.4,4.54
< 1902,4/7/16 09:50:00,0.0,111.8,0.0,0.0,0.0,0.0,900.6,0.0,8402,224.7,24.5,0.0,382.3,116.8,4.54
< 1903,4/7/16 09:55:00,0.0,111.2,0.0,0.0,0.0,0.0,1104.2,0.0,6315,224.1,0.0,0.0,325.2,114.6,4.54
< 1904,4/7/16 10:00:00,0.0,109.5,0.0,0.0,0.0,0.0,1562.5,0.0,7507,225.0,44.8,0.0,308.6,114.6,4.54
< 1905,4/7/16 10:05:00,0.0,109.2,0.0,0.0,0.0,0.0,1562.0,0.0,9876,225.2,333.1,0.0,310.3,114.0,4.54
< 1906,4/7/16 10:10:00,0.0,110.1,0.0,0.0,0.0,0.0,1555.2,0.0,8827,226.9,154.3,0.0,308.0,115.4,4.54
< 1907,4/7/16 10:15:00,0.0,110.9,0.0,0.0,0.0,0.0,1549.3,0.0,6252,226.6,56.0,0.0,307.7,115.7,4.54
< 1908,4/7/16 10:20:00,0.0,110.6,0.0,0.0,58.8,0.0,1321.3,0.0,4583,330.8,0.0,0.0,306.9,114.6,4.54
< 1909,4/7/16 10:25:00,0.0,110.6,0.0,0.0,340.1,0.0,1171.8,0.0,4262,345.4,123.9,0.0,390.2,110.9,4.54
< 1910,4/7/16 10:30:00,0.0,109.5,0.0,0.0,0.0,0.0,1284.4,0.0,4667,302.9,378.1,0.0,1591.3,114.0,4.54
< 1911,4/7/16 10:35:00,0.0,110.9,0.0,0.0,0.0,0.0,1308.3,0.0,5174,282.9,323.5,0.0,959.8,115.4,4.54
< 1912,4/7/16 10:40:00,0.0,109.5,0.0,0.0,0.0,0.0,1286.9,0.0,5597,283.2,258.5,0.0,382.3,118.5,4.54
< 1913,4/7/16 10:45:00,0.0,109.8,0.0,0.0,0.0,0.0,1275.7,0.0,5405,284.4,216.5,0.0,324.9,112.3,4.54
< 1914,4/7/16 10:50:00,0.0,110.4,0.0,0.0,0.0,0.0,1417.6,0.0,5727,284.9,446.0,0.0,311.7,112.9,4.54
< 1915,4/7/16 10:55:00,0.0,109.8,0.0,0.0,0.0,0.0,1701.1,0.0,7152,338.1,382.6,0.0,385.1,114.6,4.54
< 1916,4/7/16 11:00:00,0.0,111.5,0.0,0.0,0.0,0.0,1687.6,0.0,6919,344.9,287.5,0.0,449.6,113.2,4.54
< 1917,4/7/16 11:05:00,0.0,109.5,0.0,0.0,0.0,0.0,1673.5,0.0,10940,343.8,216.5,0.0,561.7,171.7,4.56
< 1918,4/7/16 11:10:00,0.0,109.8,0.0,0.0,0.0,0.0,1318.2,0.0,11117,304.3,201.9,0.0,551.3,199.3,4.54
< 1919,4/7/16 11:15:00,0.0,110.1,0.0,0.0,0.0,0.0,1217.7,0.0,7239,310.3,197.6,0.0,568.7,276.5,4.54
< 1920,4/7/16 11:20:00,0.0,109.2,0.0,0.0,0.0,0.0,1270.6,0.0,6599,348.3,147.2,0.0,1415.3,279.6,4.54
< 1921,4/7/16 11:25:00,0.0,109.0,0.0,0.0,535.5,0.0,881.2,0.0,7576,346.6,198.5,0.0,648.9,270.6,4.54
< 1922,4/7/16 11:30:00,0.0,110.9,0.0,0.0,0.0,0.0,1256.2,0.0,8444,348.8,362.3,0.0,631.8,263.8,4.54
< 1923,4/7/16 11:35:00,0.0,110.6,0.0,0.0,58.8,0.0,1248.9,0.0,7428,348.5,9.0,0.0,555.5,225.2,4.54
< 1924,4/7/16 11:40:00,0.0,110.1,0.0,0.0,0.0,0.0,1576.6,0.0,6658,344.9,91.2,0.0,548.7,143.6,4.54
< 1925,4/7/16 11:45:00,0.0,111.5,0.0,0.0,0.0,0.0,1381.5,0.0,6236,316.5,190.3,0.0,548.2,135.4,4.54
< 1926,4/7/16 11:50:00,0.0,111.2,0.0,0.0,0.0,0.0,1182.2,0.0,6040,311.7,93.2,0.0,545.1,192.6,4.54
< 1927,4/7/16 11:55:00,0.0,110.1,0.0,0.0,0.0,0.0,1181.3,0.0,6286,347.7,31.5,0.0,489.6,201.3,4.54
< 1928,4/7/16 12:00:00,0.0,110.4,0.0,0.0,0.0,0.0,1284.1,0.0,8198,351.1,21.1,0.0,484.5,175.7,4.54
< 1929,4/7/16 12:05:00,0.0,110.4,0.0,0.0,0.0,0.0,1746.1,0.0,8547,344.6,161.3,0.0,488.5,144.1,4.54
< 1930,4/7/16 12:10:00,0.0,108.7,0.0,0.0,0.0,0.0,2073.8,0.0,8417,330.0,390.8,0.0,562.5,141.6,4.54
< 1931,4/7/16 12:15:00,0.0,108.7,0.0,0.0,0.0,0.0,1832.3,0.0,11559,337.8,479.2,0.0,633.7,180.7,4.54
< 1932,4/7/16 12:20:00,0.0,111.8,0.0,0.0,0.0,0.0,1675.7,0.0,12885,370.5,309.4,0.0,619.1,219.0,4.54
< 1933,4/7/16 12:25:00,0.0,112.6,0.0,0.0,0.0,0.0,1669.8,0.0,11872,342.6,217.6,0.0,554.4,207.2,4.54
< 1934,4/7/16 12:30:00,0.0,112.6,0.0,0.0,0.0,0.0,1640.8,0.0,9098,339.5,266.3,0.0,953.0,201.6,4.54
< 1935,4/7/16 12:35:00,0.0,112.9,0.0,0.0,0.0,0.0,1240.2,0.0,5847,337.6,380.1,0.0,565.3,204.4,4.54
< 1936,4/7/16 12:40:00,0.0,112.3,0.0,0.0,0.0,0.0,1237.9,0.0,7024,340.1,235.6,0.0,562.2,210.0,4.54
< 1937,4/7/16 12:45:00,0.0,115.1,0.0,0.0,0.0,0.0,1616.9,0.0,8709,352.2,249.4,0.0,559.4,209.2,4.54
< 1938,4/7/16 12:50:00,0.0,112.3,0.0,0.0,0.0,0.0,1825.5,0.0,10521,344.0,0.0,0.0,550.1,204.1,4.54
< 1939,4/7/16 12:55:00,0.0,112.3,0.0,0.0,0.0,0.0,2169.5,0.0,13616,345.7,100.2,0.0,551.5,201.3,4.54
< 1940,4/7/16 13:00:00,0.0,109.2,0.0,0.0,0.0,0.0,2150.1,0.0,13197,350.5,194.5,0.0,572.7,199.6,4.54
< 1941,4/7/16 13:05:00,0.0,108.4,0.0,0.0,0.0,0.0,2133.2,0.0,13854,350.2,114.9,0.0,639.1,243.3,4.54
< 1942,4/7/16 13:10:00,0.0,109.5,0.0,0.0,0.0,0.0,1845.8,0.0,8071,350.8,52.6,0.0,631.5,259.6,4.54
< 1943,4/7/16 13:15:00,0.0,110.6,0.0,0.0,0.0,0.0,1653.2,0.0,7281,354.2,22.5,0.0,607.0,268.9,4.54
< 1944,4/7/16 13:20:00,0.0,110.4,0.0,0.0,0.0,0.0,1381.5,0.0,9866,348.3,312.8,0.0,1308.9,265.2,4.54
< 1945,4/7/16 13:25:00,0.0,110.4,0.0,0.0,59.1,0.0,1489.6,0.0,10426,349.1,198.5,0.0,569.8,261.6,4.54
< 1946,4/7/16 13:30:00,0.0,112.3,0.0,0.0,118.5,0.0,1707.3,0.0,10558,345.4,90.9,0.0,550.4,248.0,4.54
< 1947,4/7/16 13:35:00,0.0,111.8,0.0,0.0,59.1,0.0,1689.2,0.0,10460,354.5,45.6,0.0,550.1,215.4,4.54
< 1948,4/7/16 13:40:00,0.0,111.2,0.0,0.0,0.0,0.0,1607.6,0.0,8319,351.6,38.9,0.0,556.0,250.3,4.54
< 1949,4/7/16 13:45:00,0.0,112.3,0.0,0.0,0.0,0.0,1243.6,0.0,6838,343.5,138.2,0.0,548.2,249.7,4.54
< 1950,4/7/16 13:50:00,0.0,113.2,0.0,0.0,0.0,0.0,1237.9,0.0,9825,344.6,196.2,0.0,652.0,247.2,4.58
< 1951,4/7/16 13:55:00,0.0,112.3,0.0,0.0,0.0,0.0,1238.5,0.0,9358,338.1,134.3,0.0,632.9,342.6,4.54
< 1952,4/7/16 14:00:00,0.0,112.3,0.0,0.0,0.0,0.0,1237.7,0.0,10604,336.4,189.8,0.0,799.6,298.2,4.54
< 1953,4/7/16 14:05:00,0.0,112.3,0.0,0.0,177.7,0.0,1247.2,0.0,11824,338.1,93.5,0.0,916.4,294.8,4.54
< 1954,4/7/16 14:10:00,0.0,111.8,0.0,0.0,827.7,0.0,1702.2,0.0,9378,331.7,193.4,0.0,544.2,292.8,4.54
< 1955,4/7/16 14:15:00,0.0,111.8,0.0,0.0,0.0,0.0,1697.1,0.0,8429,304.3,110.6,0.0,544.8,292.0,4.54
< 1956,4/7/16 14:20:00,49.6,116.0,0.0,0.0,0.0,0.0,1601.7,0.0,8616,271.7,52.4,0.0,549.3,312.8,4.54
< 1957,4/7/16 14:25:00,168.9,110.9,0.0,0.0,471.9,0.0,1233.7,0.0,8819,323.8,0.0,0.0,544.5,335.3,4.54
< 1958,4/7/16 14:30:00,170.6,114.3,0.0,0.0,0.0,0.0,1231.2,0.0,9037,345.4,127.8,0.0,601.7,462.6,4.54
< 1959,4/7/16 14:35:00,162.2,125.0,0.0,0.0,0.0,0.0,1179.7,0.0,8493,350.0,274.2,0.0,625.6,364.9,4.54
< 1960,4/7/16 14:40:00,166.7,125.3,0.0,0.0,0.0,0.0,845.2,0.0,11414,354.2,148.4,0.0,562.2,330.2,4.54
< 1961,4/7/16 14:45:00,166.4,126.7,0.0,0.0,0.0,0.0,794.2,0.0,12201,345.7,0.0,0.0,484.8,331.4,4.54
< 1962,4/7/16 14:50:00,144.4,131.2,0.0,0.0,0.0,0.0,724.7,0.0,12993,351.6,98.0,0.0,485.4,321.8,4.54
< 1963,4/7/16 14:55:00,155.1,127.5,0.0,0.0,0.0,0.0,842.9,0.0,12159,348.8,136.0,0.0,495.2,316.7,4.54
< 1964,4/7/16 15:00:00,159.1,112.6,0.0,0.0,0.0,0.0,846.3,0.0,11938,351.4,261.6,0.0,495.5,296.2,4.54
< 1965,4/7/16 15:05:00,149.5,110.6,0.0,0.0,0.0,0.0,846.3,0.0,10670,345.2,219.3,0.0,498.0,321.0,4.54
< 1966,4/7/16 15:10:00,146.1,112.9,0.0,0.0,0.0,0.0,892.5,0.0,7946,354.2,219.9,0.0,564.2,335.9,4.54
< 1967,4/7/16 15:15:00,135.1,110.6,0.0,0.0,58.8,0.0,1261.0,0.0,6713,357.8,366.0,0.0,755.7,313.9,4.54
< 1968,4/7/16 15:20:00,31.0,114.3,0.0,0.0,0.0,0.0,1495.0,0.0,6452,369.9,438.1,0.0,568.7,295.1,4.54
< 1969,4/7/16 15:25:00,5.9,112.9,0.0,0.0,707.8,0.0,1714.3,0.0,7418,378.4,387.7,0.0,548.2,304.6,4.54
< 1970,4/7/16 15:30:00,0.0,112.6,0.0,0.0,0.0,0.0,1692.9,0.0,8491,377.0,214.3,0.0,487.3,293.9,4.54
< 1971,4/7/16 15:35:00,0.0,112.1,0.0,0.0,0.0,0.0,1680.2,0.0,8870,371.1,167.5,0.0,483.1,291.7,4.54
< 1972,4/7/16 15:40:00,64.2,110.6,0.0,0.0,0.0,0.0,1496.4,0.0,8206,355.9,190.3,0.0,483.4,312.8,4.54
< 1973,4/7/16 15:45:00,64.5,113.5,0.0,0.0,0.0,0.0,1130.4,0.0,7103,351.1,143.0,0.0,480.6,370.8,4.54
< 1974,4/7/16 15:50:00,44.8,113.5,0.0,0.0,0.0,0.0,846.9,0.0,7840,358.7,86.7,0.0,484.0,366.0,4.54
< 1975,4/7/16 15:55:00,16.0,116.3,0.0,0.0,0.0,0.0,1195.7,0.0,7016,360.7,0.0,0.0,486.8,360.9,4.54
< 1976,4/7/16 16:00:00,18.6,114.3,0.0,0.0,0.0,0.0,1182.8,0.0,7507,356.7,230.6,0.0,545.6,366.0,4.54
< 1977,4/7/16 16:05:00,12.7,112.6,0.0,0.0,0.0,0.0,1275.7,0.0,11244,356.1,222.4,0.0,577.2,359.5,4.54
< 1978,4/7/16 16:10:00,12.4,113.7,0.0,0.0,0.0,0.0,1705.3,0.0,10413,358.1,273.4,0.0,539.7,366.8,4.54
< 1979,4/7/16 16:15:00,4.5,113.2,0.0,0.0,0.0,0.0,1692.9,0.0,7482,358.4,280.1,0.0,484.0,352.5,4.54
< 1980,4/7/16 16:20:00,16.9,115.4,0.0,0.0,0.0,0.0,1678.3,0.0,7472,358.4,214.0,0.0,485.9,340.1,4.54
< 1981,4/7/16 16:25:00,4.5,113.2,0.0,0.0,0.0,0.0,1440.9,0.0,10109,358.4,128.7,0.0,484.8,297.6,4.54
< 1982,4/7/16 16:30:00,7.6,112.9,0.0,0.0,0.0,0.0,1239.1,0.0,10540,359.5,275.9,0.0,484.8,306.3,4.54
< 1983,4/7/16 16:35:00,14.6,113.5,0.0,0.0,0.0,0.0,1230.0,0.0,10085,348.5,315.9,0.0,486.5,299.0,4.54
< 1984,4/7/16 16:40:00,7.9,112.3,0.0,0.0,0.0,0.0,1228.1,0.0,9687,348.0,259.0,0.0,500.6,305.5,4.54
< 1985,4/7/16 16:45:00,18.9,113.2,0.0,0.0,0.0,0.0,992.1,0.0,9005,351.9,125.6,0.0,583.9,305.2,4.54
< 1986,4/7/16 16:50:00,15.5,113.5,0.0,0.0,0.0,0.0,795.4,23.4,8846,350.0,168.9,0.0,577.2,310.3,4.56
< 1987,4/7/16 16:55:00,17.2,115.4,0.0,0.0,0.0,0.0,728.1,109.2,8799,355.6,190.9,0.0,558.0,397.5,4.54
< 1988,4/7/16 17:00:00,28.2,114.3,0.0,0.0,0.0,0.0,726.9,108.7,8799,349.1,77.1,0.0,578.6,297.6,4.54
< 1989,4/7/16 17:05:00,27.9,121.6,0.0,0.0,0.0,0.0,1045.4,107.8,8069,351.1,56.0,0.0,577.4,237.3,4.54
< 1990,4/7/16 17:10:00,23.4,142.5,0.0,0.0,0.0,0.0,1195.4,107.8,6176,355.0,16.3,0.0,576.3,192.3,4.54
< 1991,4/7/16 17:15:00,24.8,141.9,0.0,0.0,0.0,0.0,1175.1,107.8,5587,352.8,134.0,0.0,576.0,145.8,4.54
< 1992,4/7/16 17:20:00,16.9,137.1,0.0,0.0,0.0,0.0,1161.6,107.3,6524,346.6,185.8,0.0,568.1,112.6,4.54
< 1993,4/7/16 17:25:00,15.5,118.0,0.0,0.0,0.0,0.0,1227.2,107.3,6614,350.0,185.8,0.0,581.4,113.2,4.54
< 1994,4/7/16 17:30:00,5.9,111.5,0.0,0.0,0.0,0.0,1593.8,107.8,5938,351.4,0.0,0.0,631.8,113.5,4.54
< 1995,4/7/16 17:35:00,9.0,127.0,0.0,0.0,0.0,0.0,1585.6,108.1,5840,352.5,113.2,0.0,672.3,114.3,4.54
< 1996,4/7/16 17:40:00,13.8,123.0,0.0,0.0,0.0,0.0,1574.9,108.7,5643,351.4,132.6,0.0,660.2,112.9,4.54
< 1997,4/7/16 17:45:00,7.6,128.7,0.0,0.0,0.0,0.0,1261.6,108.7,5415,350.5,176.2,0.0,606.7,114.0,4.54
< 1998,4/7/16 17:50:00,0.0,117.4,0.0,0.0,0.0,0.0,1391.7,108.7,4883,351.4,0.0,0.0,585.0,112.9,4.54
< 1999,4/7/16 17:55:00,0.0,109.5,0.0,0.0,0.0,0.0,1709.8,108.7,4812,351.4,0.0,0.0,565.9,114.9,4.54
< 2000,4/7/16 18:00:00,0.0,109.2,0.0,0.0,0.0,0.0,1694.3,108.7,4483,349.7,175.1,0.0,573.2,113.2,4.54
< 2001,4/7/16 18:05:00,0.0,110.6,0.0,0.0,177.4,0.0,1680.8,109.0,3284,356.7,282.4,0.0,581.4,112.3,4.54
< 2002,4/7/16 18:10:00,0.0,110.6,0.0,0.0,177.1,0.0,1286.6,108.7,2941,356.7,145.8,0.0,577.7,112.9,4.54
< 2003,4/7/16 18:15:00,0.0,110.6,0.0,0.0,0.0,0.0,1236.2,109.2,2124,350.5,0.0,0.0,597.7,113.2,4.54
< 2004,4/7/16 18:20:00,0.0,110.4,0.0,0.0,0.0,0.0,1267.8,109.5,1623,349.1,7.0,0.0,643.9,112.9,4.54
< 2005,4/7/16 18:25:00,0.0,111.2,0.0,0.0,0.0,0.0,1460.9,109.5,1412,292.2,157.9,0.0,633.5,112.3,4.54
< 2006,4/7/16 18:30:00,0.0,109.8,0.0,0.0,0.0,0.0,1521.4,109.5,1341,228.9,179.9,0.0,602.5,112.6,4.54
< 2007,4/7/16 18:35:00,0.0,110.1,0.0,0.0,0.0,0.0,1686.1,109.5,1255,227.5,38.6,0.0,573.2,111.2,4.54
< 2008,4/7/16 18:40:00,0.0,110.4,0.0,0.0,0.0,0.0,1671.8,109.5,1185,228.6,220.7,0.0,572.4,112.9,4.54
< 2009,4/7/16 18:45:00,0.0,111.5,0.0,0.0,0.0,0.0,1320.4,109.5,1079,227.8,51.0,0.0,568.1,112.1,4.54
< 2010,4/7/16 18:50:00,0.0,96.8,0.0,0.0,0.0,0.0,1154.9,109.5,946,226.4,165.8,0.0,771.4,112.6,4.54
< 2011,4/7/16 18:55:00,0.0,114.6,0.0,0.0,0.0,0.0,1000.3,109.5,812,225.8,165.8,0.0,673.4,110.4,4.54
< 2012,4/7/16 19:00:00,0.0,112.6,0.0,0.0,0.0,0.0,843.5,96.8,726,225.8,229.2,0.0,558.0,110.1,4.54
< 2013,4/7/16 19:05:00,0.0,113.2,0.0,0.0,0.0,0.0,843.2,0.0,679,225.0,38.6,0.0,598.3,110.6,4.54
< 2014,4/7/16 19:10:00,0.0,112.9,0.0,0.0,0.0,0.0,989.3,0.0,621,225.2,71.5,0.0,573.2,109.2,4.54
< 2015,4/7/16 19:15:00,0.0,112.9,0.0,0.0,0.0,0.0,1256.2,0.0,449,225.5,185.8,0.0,544.8,109.5,4.54
< 2016,4/7/16 19:20:00,0.0,112.3,0.0,0.0,0.0,0.0,1241.3,0.0,243,225.8,114.0,0.0,451.0,109.2,4.54
< 2017,4/7/16 19:25:00,0.0,112.9,0.0,0.0,0.0,0.0,1230.9,0.0,348,225.2,0.0,0.0,440.6,109.5,4.54
< 2018,4/7/16 19:30:00,0.0,112.3,0.0,0.0,0.0,0.0,572.1,0.0,95,226.1,250.3,0.0,442.0,110.9,4.54
< 2019,4/7/16 19:35:00,0.0,112.6,0.0,0.0,0.0,0.0,443.7,0.0,0,225.2,114.0,0.0,441.5,112.1,4.54
< 2020,4/7/16 19:40:00,0.0,113.2,0.0,0.0,0.0,0.0,444.0,0.0,0,225.5,191.7,0.0,445.7,112.6,4.54
< 2021,4/7/16 19:45:00,0.0,113.5,0.0,0.0,0.0,0.0,442.9,0.0,0,225.8,66.7,0.0,404.9,111.5,4.54
< 2022,4/7/16 19:50:00,0.0,113.2,0.0,0.0,0.0,0.0,444.8,0.0,0,225.8,0.0,0.0,408.0,111.5,4.54
< 2023,4/7/16 19:55:00,0.0,112.9,0.0,0.0,0.0,0.0,442.9,0.0,0,226.1,28.4,0.0,466.5,111.5,4.54
< 2024,4/7/16 20:00:00,0.0,112.9,0.0,0.0,0.0,0.0,1095.5,0.0,0,226.6,370.2,0.0,457.5,110.9,4.59
< 2025,4/7/16 20:05:00,0.0,113.7,0.0,0.0,0.0,0.0,1638.6,0.0,0,225.8,340.9,0.0,402.9,110.6,4.54
< 2026,4/7/16 20:10:00,0.0,112.9,0.0,0.0,0.0,0.0,1604.8,0.0,0,227.2,391.9,0.0,383.5,110.6,4.54
< 2027,4/7/16 20:15:00,10.4,115.7,0.0,0.0,0.0,0.0,1582.3,0.0,0,225.8,263.8,0.0,384.3,110.6,4.54
< 2028,4/7/16 20:20:00,3.1,112.6,0.0,0.0,0.0,0.0,1195.4,0.0,0,225.5,268.9,0.0,385.4,110.4,4.54
< 2029,4/7/16 20:25:00,5.9,113.5,0.0,0.0,0.0,0.0,1165.0,0.0,0,225.5,361.2,0.0,386.6,110.4,4.54
< 2030,4/7/16 20:30:00,1.4,113.7,0.0,0.0,0.0,0.0,1161.9,0.0,0,225.2,103.0,0.0,383.2,110.9,4.54
< 2031,4/7/16 20:35:00,1.4,112.9,0.0,0.0,0.0,0.0,832.5,0.0,0,226.4,38.0,0.0,382.6,110.9,4.54
< 2032,4/7/16 20:40:00,1.4,112.9,0.0,0.0,0.0,0.0,828.3,105.0,0,224.7,17.2,0.0,434.7,110.6,4.54
< 2033,4/7/16 20:45:00,5.6,113.2,0.0,0.0,0.0,0.0,850.5,110.4,0,225.2,114.0,0.0,458.1,112.3,4.54
< 2034,4/7/16 20:50:00,0.0,113.2,0.0,0.0,0.0,0.0,850.3,109.8,0,226.4,315.6,0.0,442.3,111.5,4.54
< 2035,4/7/16 20:55:00,0.0,112.9,0.0,0.0,0.0,0.0,809.4,109.5,0,225.0,116.3,0.0,385.1,112.1,4.54
< 2036,4/7/16 21:00:00,0.0,112.3,0.0,0.0,0.0,0.0,726.9,109.5,0,224.7,0.0,0.0,493.8,113.2,4.54
< 2037,4/7/16 21:05:00,0.0,113.5,0.0,0.0,0.0,0.0,727.8,109.8,0,225.0,19.4,0.0,516.1,113.7,4.54
< 2038,4/7/16 21:10:00,0.0,112.6,0.0,0.0,0.0,0.0,727.5,109.8,0,224.7,192.9,0.0,511.6,112.9,4.54
< 2039,4/7/16 21:15:00,0.0,112.3,0.0,0.0,0.0,0.0,566.2,109.8,0,224.7,184.1,0.0,511.8,111.2,4.54
< 2040,4/7/16 21:20:00,0.0,113.2,0.0,0.0,0.0,0.0,442.9,109.8,0,224.7,18.6,0.0,508.5,111.5,4.54
< 2041,4/7/16 21:25:00,0.0,112.9,0.0,0.0,0.0,0.0,443.1,109.5,0,224.4,0.0,0.0,531.5,112.3,4.54
< 2042,4/7/16 21:30:00,0.0,112.3,0.0,0.0,0.0,0.0,442.3,110.4,0,225.8,243.0,0.0,596.3,110.4,4.54
< 2043,4/7/16 21:35:00,0.0,112.6,0.0,0.0,0.0,0.0,442.6,110.1,0,228.0,190.9,0.0,583.9,109.5,4.54
< 2044,4/7/16 21:40:00,0.0,112.6,0.0,0.0,0.0,0.0,442.9,110.4,0,227.8,101.9,0.0,520.6,109.8,4.54
< 2045,4/7/16 21:45:00,0.0,112.3,0.0,0.0,0.0,0.0,710.9,110.6,0,226.6,54.1,0.0,496.4,111.5,4.54
< 2046,4/7/16 21:50:00,0.0,112.1,0.0,0.0,0.0,0.0,731.4,110.9,0,226.6,0.0,0.0,495.2,109.0,4.54
< 2047,4/7/16 21:55:00,0.0,112.1,0.0,0.0,0.0,0.0,731.2,110.6,0,226.1,107.5,0.0,499.2,108.7,4.54
< 2048,4/7/16 22:00:00,0.0,111.2,0.0,0.0,0.0,0.0,730.3,110.4,0,225.8,188.4,0.0,505.6,107.8,4.54
< 2049,4/7/16 22:05:00,0.0,112.3,0.0,0.0,0.0,0.0,730.6,110.4,0,226.4,63.6,0.0,507.6,108.1,4.54
< 2050,4/7/16 22:10:00,0.0,111.5,0.0,0.0,0.0,0.0,728.1,109.8,0,224.7,181.6,0.0,497.8,107.3,4.54
< 2051,4/7/16 22:15:00,0.0,112.1,0.0,0.0,0.0,0.0,726.1,109.2,0,223.8,42.5,0.0,533.0,106.7,4.54
< 2052,4/7/16 22:20:00,0.0,112.6,0.0,0.0,0.0,0.0,472.7,109.5,0,224.4,162.7,0.0,543.9,107.3,4.54
< 2053,4/7/16 22:25:00,0.0,111.8,0.0,0.0,0.0,0.0,669.8,109.5,0,223.5,192.0,0.0,572.1,106.4,4.54
< 2054,4/7/16 22:30:00,0.0,111.5,0.0,0.0,0.0,0.0,726.4,109.5,0,223.0,18.6,0.0,505.9,107.3,4.54
< 2055,4/7/16 22:35:00,0.0,110.9,0.0,0.0,0.0,0.0,726.9,109.5,0,224.1,0.0,0.0,504.8,106.7,4.54
< 2056,4/7/16 22:40:00,0.0,110.9,0.0,0.0,0.0,0.0,727.5,109.8,0,222.7,53.5,0.0,502.8,106.7,4.54
< 2057,4/7/16 22:45:00,0.0,110.9,0.0,0.0,0.0,0.0,727.2,109.8,0,222.7,195.1,0.0,449.6,106.1,4.54
< 2058,4/7/16 22:50:00,0.0,111.5,0.0,0.0,0.0,0.0,726.7,109.8,0,223.3,289.4,0.0,438.4,105.9,4.54
< 2059,4/7/16 22:55:00,0.0,111.2,0.0,0.0,0.0,0.0,726.4,109.8,0,222.7,56.0,0.0,446.5,106.1,4.54
< 2060,4/7/16 23:00:00,0.0,111.5,0.0,0.0,0.0,0.0,725.5,109.8,0,223.0,0.0,0.0,447.1,105.3,4.54
< 2061,4/7/16 23:05:00,0.0,111.5,0.0,0.0,0.0,0.0,725.8,109.5,0,223.3,89.2,0.0,509.0,105.9,4.59
< 2062,4/7/16 23:10:00,0.0,111.5,0.0,0.0,0.0,0.0,477.5,109.0,0,233.7,189.5,0.0,470.2,105.9,4.54
< 2063,4/7/16 23:15:00,0.0,111.2,0.0,0.0,0.0,0.0,445.1,108.7,0,226.6,74.3,0.0,431.0,106.7,4.54
< 2064,4/7/16 23:20:00,0.0,111.5,0.0,0.0,0.0,0.0,445.1,109.2,0,226.4,0.0,0.0,389.4,106.1,4.54
< 2065,4/7/16 23:25:00,0.0,112.3,0.0,0.0,0.0,0.0,444.6,109.8,0,227.2,0.0,0.0,390.5,106.4,4.54
